name,country,company_type,ownership,website,description,search_keyword,relevant,relevance_score
Argenx BV,,,Public,http://www.argenx.com,"argenx discovers and develops human therapeutic antibodies, focusing on severe autoimmunity. The Company is seeking new collaboration and in-licensing opportunities to continue to develop its product pipeline"" [e185]",AI drug discovery,False,0
CPDC,,,Private,https://cadenaresearch.com/,"CPDC is a not-for-profit advancing nuclear medicine in Canada and beyond through strategic investments, expert guidance and innovative radiopharmaceutical development to benefit patients globally."" [e192]:",AI drug discovery,False,0
JangoBio,,,Private,https://www.jango.bio/,"JangoBio is a regenerative medicine company developing stem cell–based therapies to treat diseases of aging and extend healthy longevity. Its pipeline is led by Jango-Renew, an advanced stem cell therapy for osteoarthritis, currently progressing toward FDA approval. The company’s second pipeline is a hormone-producing organoid therapy that restores sex hormone balance and mitigates diseases of agi",AI drug discovery,False,0
Upperton Pharma Solutions,,,Private,https://www.upperton.com,,AI drug discovery,False,0
Porsolt,,Investor,Private,https://www.porsolt.com,"Porsolt SAS is a preclinical CRO providing drug discovery, efficacy and GLP safety pharmacology services for almost 40 years. We provide in vitro and in vivo models in multiple species and many different disease areas."" [e56]",AI drug discovery,True,1
Qritive,,Biotech - food & agriculture; Biotech - industrial & ... +5 More South Korea,,https://www.qritive.com,,AI drug discovery,False,0
Crinetics Pharmaceuticals Inc.,,,Public,https://Crinetics,"We are a clinical-stage pharmaceutical company focused on the discovery, development and commercialization of novel therapeutics for rare endocrine diseases and endocrine-related tumors"" [e84]",AI drug discovery,True,1
HIPRA Biotech Services,,,Private,https://www.hiprabiotechservices.com,,AI drug discovery,False,0
Mabion S.A.,,,Public,https://www.mabion.eu,"A full service, European CDMO, active in clinical and commercial protein therapeutics"" [e99]",AI drug discovery,False,0
Biotechna,,,Private,https://biotechna.com,"We are polish-swiss innovative biotechnology company focused on the development of new targeted therapies based on nanotechnology, siRNA, miRNA. We search for and develop new drug synergies in the treatment of diseases with unmet medical needs."" [e106]",AI drug discovery,False,0
ARx,,CancerFree Biotech has developed a proprietary,Private,https://www.arxpharma.com,"Industry leader with novel transmucosal and transdermal formulation technology. We provide the full services from formulation through commercial manufacturing and launch."" [e113]:",AI drug discovery,True,1
CancerFree Biotech Ltd.,,,,https://www.cancerfree.io/en,"CancerFree Biotech has developed a proprietary cancer organoid culture system called E.V.A. (Ex Vivo Avatar). E.V.A. combines 3D cell culture scaffolding with AI image recognition to facilitate tumor cell proliferation. Using just 20mL of patient blood, the platform grows tumor cells to generate heterogeneous organoid models that closely mimic the patient's internal tumor. We seek bio-pharma colla",AI drug discovery,True,2
"MedySapiens, Inc.",,,Private,http://www.medysapiens.com,"AI, Bioinformatics & NGS technologies-driven Genomics for newborns with rare hereditary diseases. We save lives of newborns with rare hereditary diseases, hospitalized at NICU (Neonatal Intensive Care Units) mostly in large hospitals, and support maintain their QoL, through offering diagnosis/care services based on the technologies described above. See More"" [e134]:",AI drug discovery,False,0
QuantX Biosciences,,,Private,https://quantxbio.com/,"QuantX is a small molecule Immunology & Inflammation company using computation to improve drug discovery. Founded in 2022, the company has declared small molecule inhibitor programs targeting STAT6 and IL-17."" [e142]:",AI drug discovery,True,1
Structure Therapeutics,,,Public,https://structuretx.com/,"Leverages GPCR structure-based drug discovery platform to develop superior small molecule therapies for chronic diseases. Clinical stage company with assets for pulmonary fibrosis, pulmonary hypertension, and T2DM/obesity."" [e157]",AI drug discovery,True,1
PatSnap,,.,Private,https://www.patsnap.com/solutions/lifesciences,"Founded in Singapore in 2007, PatSnap is a global leading innovation intelligence company. Leveraging domain-specific AI agents and robust analytics tools, Patsnap empowers IP and R&D teams to unlock insights, accelerate discoveries and protect breakthroughs. Trusted by more than 15,000 enterprises, law firms and research institutions in over 50 countries including one-third of the world’s largest",AI drug discovery,False,0
DTNCRO,,,Private,http://www.dtncbiogroup.com/,"Dt&C Bio Group consists of Dt&CRO and our subsidiaries HuScience Central Lab and SafeSoft. Dt&CRO is the only Korean CRO covering all phases for drug approval, from preclinical to clinical trials for pharmaceuticals, medical devices, cosmetics, and health-functional foods. We have extensive clinical trial experience and conduct trials per international GCP and ISO 14155 standards. HuScience, GCLP ",AI drug discovery,False,0
Eira Bio,,,Private,https://www.eirabio.com/,"Eira Bio is transforming drug discovery and development for challenging multi-pass membrane targets by combining cutting edge synthetic biology and directed-evolution technologies with world-class drug development capabilities"" [e197]:",AI drug discovery,True,1
Amsterdam Neuroscience,,,Public,https://www.amsterdamumc.org/en/research/institutes/amsterdam-neuroscience/valorization.htm,,AI drug discovery,False,0
National Jewish Health,,Investor,Private,http://www.njhealth.org,"National Jewish Health is a world-renowned respiratory, medical and research institution in Denver, Colorado. We collaborate with pharmaceutical, biotechnology, diagnostic & medical device companies worldwide to develop therapeutic and diagnostic products"" [e34]",AI drug discovery,False,0
ATUM,,Investor,Private,http://www.atum.bio,"ATUM is a bioengineering company that leverages machine learning to provide tools for life science research. ATUM provides an integrated pipeline from virtual design -> gene synthesis -> protein expression -> protein engineering -> cell line development"" [e41]",AI drug discovery,True,1
"EdgeOne Medical, Inc.",,Investor,Private,https://www.edgeoneventurepartners.com,,AI drug discovery,False,0
Deerfield Management Company LP,,Investor,Private,http://www.deerfield.com,"We seek to advance healthcare through investment, information and philanthropy."" [e56]",AI drug discovery,False,0
BioMed X,,have been doing during the past 12 years for 13 of the top-30 pharma companies with our unique innovation model.,Private,https://bmedx.com,What if we could crowdsource some of the most talented academic scientists worldwide and – for a limited time - focus 100% of their creative energy on a very hard biomedical research problem which you defined? What if we could embed these scientists into some of the most productive innovation ecosystems and provide them with access to state-of-the-art academic resources and patient samples? And wh,AI drug discovery,False,0
Tangram Therapeutics,,,Private,http://www.tangramtx.com/,"Tangram Therapeutics is a clinical stage biotech company that discovers and develops first-in-class RNAi therapeutics with clear biological validation to address high unmet needs across therapeutic areas. We are seeking new collaboration partners for target discovery and/or out-licensing of our assets to accelerate their development."" [e72]:",AI drug discovery,False,0
"Novastage Pharmaceuticals, Ltd.",,,Private,https://en.novastagepharma.com,"Novastage is a world leader in the innovation and development of niche high barrier transdermal patch drug products. Transdermal patch can revolutionarily increase safety, efficacy, medication adherence and bioavailability. There are shortages in several patch products in US and several other countries. We have 5 patch products for in license, co-development or commercial partners in psychiatry, n",AI drug discovery,False,0
IPS HEART,,,Private,https://www.ipsheart.com,"IPS Heart, founded in 2014, is advancing its stem cell platform clinically this year for the generation of new skeletal muscle and new cardiac muscle to treat Duchenne Muscular Dystrophy, heart failure and other rare diseases. The FDA has awarded IPS HEART with 3 Orphan Drug Designations and 5 Rare Pediactric Drug Designations."" [e87]:",AI drug discovery,False,0
VoxCell BioInnovation,,,Private,https://www.voxcell.com/,"VoxCell develops 3D bioprinted human tissue models with functional vasculature for preclinical drug evaluation. Our platform enables drug developers to assess penetration, extravasation, target engagement, efficacy, and vascular toxicity within a single integrated system, generating human-relevant data where animal models and conventional in vitro approaches fall short [NAM, NAMs, New Approach Met",AI drug discovery,False,0
